date,household_id,has_senior,children
2025-04-20,11541,0,1
2025-04-20,11542,0,0
2025-04-20,11544,0,2
2025-04-20,11546,0,3
2025-04-20,11547,0,1
2025-04-20,11548,0,1
2025-04-20,11551,0,0
2025-04-20,11554,0,0
2025-04-20,11557,0,2
2025-04-20,11559,0,0
2025-04-20,11561,0,1
2025-04-20,11562,1,0
2025-04-20,11565,0,0
2025-04-20,11568,0,2
2025-04-20,11570,0,2
2025-04-20,11573,0,1
2025-04-20,11576,0,1
2025-04-20,11579,0,1
2025-04-21,11580,0,2
2025-04-21,11581,1,1
2025-04-21,11584,0,0
2025-04-21,11585,0,2
2025-04-21,11587,0,0
2025-04-21,11588,0,1
2025-04-21,11590,0,3
2025-04-21,11592,0,0
2025-04-21,11593,0,2
2025-04-21,11594,0,2
2025-04-21,11595,0,2
2025-04-21,11596,1,0
2025-04-21,11599,0,1
2025-04-21,11601,0,2
2025-04-21,11603,0,2
2025-04-21,11604,0,3
2025-04-21,11605,1,0
2025-04-21,11606,0,0
2025-04-21,11609,1,0
2025-04-21,11610,0,1
2025-04-21,11611,0,0
2025-04-21,11613,0,2
2025-04-21,11615,0,0
2025-04-21,11617,1,0
2025-04-21,11620,0,0
2025-04-21,11623,1,2
2025-04-21,11626,1,0
2025-04-21,11628,0,1
2025-04-21,11630,0,0
2025-04-21,11632,1,2
2025-04-21,11633,1,0
2025-04-21,11634,0,0
2025-04-21,11636,1,0
2025-04-21,11637,1,1
2025-04-21,11640,1,2
2025-04-21,11643,1,0
2025-04-21,11646,0,2
2025-04-21,11649,0,0
2025-04-21,11651,1,1
2025-04-21,11654,0,2
2025-04-21,11656,0,1
2025-04-21,11659,0,2
2025-04-21,11662,0,0
2025-04-21,11665,0,0
2025-04-21,11668,0,0
2025-04-21,11671,1,2
2025-04-21,11673,0,1
2025-04-21,11676,0,0
2025-04-21,11677,0,0
2025-04-21,11679,0,1
2025-04-21,11682,0,0
2025-04-21,11683,1,0
2025-04-21,11686,1,1
2025-04-21,11688,0,1
2025-04-21,11691,1,3
2025-04-21,11693,1,3
2025-04-21,11695,0,0
2025-04-21,11698,1,2
2025-04-21,11699,0,3
2025-04-21,11701,0,1
2025-04-21,11702,0,1
2025-04-21,11703,0,2
2025-04-21,11705,0,0
2025-04-21,11708,0,0
2025-04-21,11710,0,0
2025-04-21,11712,0,0
2025-04-21,11713,1,0
2025-04-22,11715,0,0
2025-04-22,11717,0,1
2025-04-22,11720,0,0
2025-04-22,11721,0,0
2025-04-22,11723,0,3
2025-04-22,11724,0,0
2025-04-22,11725,0,0
2025-04-22,11728,0,2
2025-04-22,11730,0,0
2025-04-22,11731,0,0
2025-04-22,11734,0,1
2025-04-22,11735,1,2
2025-04-22,11736,0,3
2025-04-22,11739,0,1
2025-04-22,11742,0,0
2025-04-22,11744,1,0
2025-04-22,11747,0,2
2025-04-22,11748,0,1
2025-04-22,11751,0,0
2025-04-22,11753,1,1
2025-04-22,11756,0,0
2025-04-22,11758,1,1
2025-04-22,11761,0,2
2025-04-22,11763,0,0
2025-04-22,11765,1,0
2025-04-22,11767,0,0
2025-04-22,11770,0,2
2025-04-22,11771,0,2
2025-04-22,11774,0,0
2025-04-22,11775,0,0
2025-04-22,11776,1,2
2025-04-22,11777,1,1
2025-04-22,11780,0,0
2025-04-23,11783,0,1
2025-04-23,11786,0,0
2025-04-23,11788,0,0
2025-04-23,11790,0,1
2025-04-23,11791,0,1
2025-04-23,11793,0,0
2025-04-23,11796,0,0
2025-04-23,11799,0,1
2025-04-23,11802,1,1
2025-04-23,11803,1,1
2025-04-23,11804,0,1
2025-04-23,11806,0,2
2025-04-23,11809,0,2
2025-04-23,11811,0,2
2025-04-23,11812,1,0
2025-04-23,11813,0,0
2025-04-23,11814,0,1
2025-04-23,11817,1,2
2025-04-23,11819,0,0
2025-04-23,11821,0,3
2025-04-23,11822,0,0
2025-04-23,11824,1,0
2025-04-23,11825,0,0
2025-04-23,11827,1,1
2025-04-23,11830,0,1
2025-04-23,11831,1,1
2025-04-23,11834,0,0
2025-04-23,11836,0,0
2025-04-23,11839,0,1
2025-04-23,11841,0,0
2025-04-23,11844,0,3
2025-04-23,11845,0,2
2025-04-23,11846,1,3
2025-04-23,11847,0,1
2025-04-23,11849,0,2
2025-04-23,11851,0,3
2025-04-23,11852,0,3
2025-04-24,11855,0,1
2025-04-24,11857,0,0
2025-04-24,11859,0,0
2025-04-24,11860,0,0
2025-04-24,11862,0,1
2025-04-24,11865,0,2
2025-04-24,11866,1,0
2025-04-24,11867,1,1
2025-04-24,11868,0,1
2025-04-24,11869,0,3
2025-04-24,11871,0,2
2025-04-24,11874,0,1
2025-04-24,11877,1,1
2025-04-24,11880,0,0
2025-04-24,11881,1,0
2025-04-24,11882,1,0
2025-04-24,11885,0,1
2025-04-24,11888,1,2
2025-04-24,11890,0,1
2025-04-24,11891,0,3
2025-04-24,11892,0,1
2025-04-24,11895,0,0
2025-04-24,11896,0,3
2025-04-24,11897,0,0
2025-04-24,11898,0,0
2025-04-24,11899,0,0
2025-04-24,11901,1,2
2025-04-24,11902,0,1
2025-04-24,11904,0,0
2025-04-24,11906,0,0
2025-04-24,11907,0,3
2025-04-24,11909,0,2
2025-04-24,11910,1,1
2025-04-24,11913,1,0
2025-04-24,11915,0,2
2025-04-24,11917,0,1
2025-04-24,11918,0,2
2025-04-24,11921,1,1
2025-04-24,11923,0,0
2025-04-24,11926,0,0
2025-04-24,11929,0,0
2025-04-24,11930,0,1
2025-04-24,11932,1,1
2025-04-24,11934,0,3
2025-04-25,11937,1,2
2025-04-25,11940,0,1
2025-04-25,11943,1,0
2025-04-25,11945,0,2
2025-04-25,11948,0,2
2025-04-25,11949,0,0
2025-04-25,11951,0,2
2025-04-25,11954,0,2
2025-04-25,11955,0,0
2025-04-25,11956,0,2
2025-04-25,11959,0,0
2025-04-25,11961,0,1
2025-04-25,11964,1,3
2025-04-25,11965,0,0
2025-04-25,11968,0,1
2025-04-25,11969,0,1
2025-04-25,11970,0,0
2025-04-25,11971,0,0
2025-04-25,11972,0,0
2025-04-25,11973,0,1
2025-04-25,11975,1,1
2025-04-25,11978,0,0
2025-04-25,11981,0,2
2025-04-25,11983,0,2
2025-04-25,11985,0,0
2025-04-25,11987,0,2
2025-04-25,11988,0,0
2025-04-25,11991,0,0
2025-04-25,11994,0,0
2025-04-25,11997,0,1
2025-04-25,11998,0,1
2025-04-25,12000,0,0
2025-04-25,12002,1,0
2025-04-25,12003,0,1
2025-04-25,12005,1,1
2025-04-25,12008,0,0
2025-04-25,12009,1,1
2025-04-25,12011,0,0
2025-04-25,12014,0,0
2025-04-25,12016,0,1
2025-04-25,12017,0,1
2025-04-25,12018,1,3
2025-04-25,12019,0,0
2025-04-25,12021,1,2
2025-04-25,12022,1,2
2025-04-25,12025,0,0
2025-04-25,12027,0,1
2025-04-25,12030,0,1
2025-04-25,12032,0,0
2025-04-25,12035,0,3
2025-04-25,12038,1,0
2025-04-25,12041,0,2
2025-04-25,12043,0,0
2025-04-26,12046,1,0
2025-04-26,12049,0,1
2025-04-26,12051,1,0
2025-04-26,12054,1,1
2025-04-26,12057,1,0
2025-04-26,12060,0,0
2025-04-26,12061,0,2
2025-04-26,12064,0,0
2025-04-26,12065,0,0
2025-04-26,12068,0,1
2025-04-26,12070,0,0
2025-04-26,12071,0,2
2025-04-26,12073,0,1
2025-04-26,12074,0,2
2025-04-26,12077,0,0
2025-04-26,12079,0,0
2025-04-26,12081,0,1
2025-04-26,12083,0,0
2025-04-26,12084,1,1
2025-04-26,12085,0,0
2025-04-26,12088,0,0
2025-04-26,12091,1,2
2025-04-26,12094,1,0
2025-04-26,12096,0,3
2025-04-26,12098,0,0
2025-04-26,12101,0,0
2025-04-26,12102,0,1
2025-04-26,12104,0,0
2025-04-26,12107,0,2
2025-04-26,12110,0,2
2025-04-26,12112,1,2
2025-04-26,12114,0,0
2025-04-26,12116,0,0
2025-04-26,12118,0,0
2025-04-26,12119,0,0
2025-04-26,12120,1,0
2025-04-26,12121,1,0
2025-04-26,12124,0,1
2025-04-26,12126,1,2
2025-04-26,12128,0,0
2025-04-27,12130,0,0
2025-04-27,12131,0,0
2025-04-27,12134,1,0
2025-04-27,12136,1,1
2025-04-27,12138,0,1
2025-04-27,12140,0,1
2025-04-27,12143,0,1
2025-04-27,12144,0,0
2025-04-27,12147,0,0
2025-04-27,12148,1,0
2025-04-27,12151,0,1
2025-04-27,12152,0,2
2025-04-27,12154,0,3
2025-04-27,12156,1,2
2025-04-27,12158,0,2
2025-04-27,12159,1,0
2025-04-27,12160,0,2
2025-04-27,12163,1,0
2025-04-27,12165,0,1
2025-04-27,12168,1,0
2025-04-27,12170,0,0
2025-04-27,12172,0,0
2025-04-27,12174,1,0
2025-04-27,12177,1,2
2025-04-27,12180,0,1
2025-04-27,12183,0,0
2025-04-27,12186,1,1
2025-04-27,12188,0,0
2025-04-27,12190,0,0
2025-04-27,12191,0,0
2025-04-27,12192,0,0
2025-04-28,12195,0,0
2025-04-28,12196,0,2
2025-04-28,12197,1,2
2025-04-28,12199,0,0
2025-04-28,12201,0,0
2025-04-28,12203,0,1
2025-04-28,12204,0,2
2025-04-28,12206,0,0
2025-04-28,12209,0,0
2025-04-28,12210,1,0
2025-04-28,12213,0,1
2025-04-28,12214,0,2
2025-04-28,12215,0,3
2025-04-28,12217,0,1
2025-04-28,12219,0,0
2025-04-28,12221,0,0
2025-04-28,12224,0,1
2025-04-28,12226,1,2
2025-04-28,12227,0,2
2025-04-28,12230,0,2
2025-04-28,12231,0,2
2025-04-28,12233,0,0
2025-04-28,12235,0,2
2025-04-28,12236,0,1
2025-04-28,12239,0,2
2025-04-28,12240,0,0
2025-04-28,12241,0,1
2025-04-28,12242,1,0
2025-04-28,12243,0,0
2025-04-28,12246,1,0
2025-04-28,12248,0,0
2025-04-28,12251,0,0
2025-04-28,12252,1,0
2025-04-28,12255,0,2
2025-04-28,12258,0,2
2025-04-28,12261,0,0
2025-04-28,12264,0,1
2025-04-28,12266,0,1
2025-04-28,12269,1,2
2025-04-28,12270,1,2
2025-04-28,12273,0,2
2025-04-28,12274,0,2
2025-04-28,12275,0,1
2025-04-28,12276,0,0
2025-04-28,12279,0,3
2025-04-28,12281,0,2
2025-04-28,12284,0,2
2025-04-28,12286,0,2
2025-04-28,12288,0,0
2025-04-28,12291,0,3
2025-04-28,12294,1,1
2025-04-28,12296,0,2
2025-04-28,12299,1,0
2025-04-28,12302,1,2
2025-04-28,12305,0,1
2025-04-28,12306,0,1
2025-04-28,12309,0,0
2025-04-28,12312,0,1
2025-04-28,12315,0,0
2025-04-28,12316,0,0
2025-04-28,12318,1,1
2025-04-28,12321,0,1
2025-04-28,12324,0,1
2025-04-28,12325,0,1
2025-04-28,12328,0,0
2025-04-28,12330,0,0
2025-04-29,12332,0,1
2025-04-29,12333,0,0
2025-04-29,12336,0,0
2025-04-29,12338,0,3
2025-04-29,12340,1,1
2025-04-29,12343,1,3
2025-04-29,12346,0,0
2025-04-29,12348,0,0
2025-04-29,12349,0,1
2025-04-29,12352,0,0
2025-04-29,12355,0,2
2025-04-29,12356,1,2
2025-04-29,12359,0,1
2025-04-29,12361,1,0
2025-04-29,12362,0,1
2025-04-29,12365,0,0
2025-04-29,12366,0,0
2025-04-29,12368,0,3
2025-04-29,12370,0,0
2025-04-29,12371,0,2
2025-04-29,12374,0,2
2025-04-29,12375,0,0
2025-04-29,12376,1,0
2025-04-29,12378,1,2
2025-04-30,12380,1,0
2025-04-30,12382,0,0
2025-04-30,12383,0,1
2025-04-30,12386,0,2
2025-04-30,12389,0,0
2025-04-30,12390,1,1
2025-04-30,12391,0,2
2025-04-30,12392,0,1
2025-04-30,12394,0,0
2025-04-30,12397,0,0
2025-04-30,12400,1,0
2025-04-30,12401,0,0
2025-04-30,12403,0,3
2025-04-30,12405,1,0
2025-04-30,12407,1,0
2025-04-30,12409,0,2
2025-04-30,12410,0,1
2025-04-30,12411,0,0
2025-04-30,12414,0,0
2025-04-30,12417,0,1
2025-04-30,12418,0,0
2025-04-30,12419,0,0
2025-04-30,12421,1,1
2025-05-01,12423,0,1
2025-05-01,12424,0,2
2025-05-01,12425,1,2
2025-05-01,12427,0,0
2025-05-01,12429,0,0
2025-05-01,12430,0,1
2025-05-01,12433,0,0
2025-05-01,12435,0,0
2025-05-01,12437,0,2
2025-05-01,12438,0,0
2025-05-01,12441,0,0
2025-05-01,12442,1,2
2025-05-01,12445,1,0
2025-05-01,12446,0,0
2025-05-01,12447,1,0
2025-05-01,12448,0,1
2025-05-01,12449,1,0
2025-05-01,12451,0,0
2025-05-01,12452,1,0
2025-05-01,12455,0,0
2025-05-01,12456,0,1
2025-05-01,12459,1,2
2025-05-01,12462,0,3
2025-05-01,12465,1,3
2025-05-01,12468,0,0
2025-05-01,12471,0,0
2025-05-01,12472,0,0
2025-05-01,12475,1,2
2025-05-01,12478,0,2
2025-05-01,12481,1,0
2025-05-01,12482,1,3
2025-05-01,12484,1,2
2025-05-01,12485,1,0
2025-05-01,12487,0,2
2025-05-01,12490,0,0
2025-05-01,12491,0,0
2025-05-01,12493,0,0
2025-05-01,12496,0,0
2025-05-01,12498,0,0
2025-05-01,12501,0,0
2025-05-01,12504,1,3
2025-05-01,12507,1,0
2025-05-01,12508,0,0
2025-05-01,12510,0,0
2025-05-01,12513,0,0
2025-05-01,12516,0,0
2025-05-01,12517,0,1
2025-05-01,12518,0,1
2025-05-01,12519,1,1
2025-05-01,12521,0,0
2025-05-01,12524,0,0
2025-05-01,12525,0,2
2025-05-01,12526,0,0
2025-05-01,12529,1,0
2025-05-01,12531,0,0
2025-05-01,12534,0,1
2025-05-01,12537,0,1
2025-05-02,12540,0,0
2025-05-02,12543,0,2
2025-05-02,12545,0,0
2025-05-02,12546,0,0
2025-05-02,12549,1,0
2025-05-02,12552,0,0
2025-05-02,12553,0,2
2025-05-02,12554,1,1
2025-05-02,12555,1,1
2025-05-02,12556,1,1
2025-05-02,12557,0,1
2025-05-02,12558,1,3
2025-05-02,12559,1,3
2025-05-02,12562,1,0
2025-05-02,12563,1,1
2025-05-02,12565,0,2
2025-05-02,12567,1,0
2025-05-02,12568,1,3
2025-05-02,12571,0,2
2025-05-02,12574,1,0
2025-05-02,12577,0,0
2025-05-02,12579,1,1
2025-05-02,12581,0,0
2025-05-02,12582,0,0
2025-05-02,12583,0,0
2025-05-02,12586,0,2
2025-05-02,12589,0,2
2025-05-02,12591,1,0
2025-05-02,12593,0,3
2025-05-02,12595,0,0
2025-05-02,12598,0,0
2025-05-02,12601,0,0
2025-05-02,12603,0,3
2025-05-02,12605,1,0
2025-05-02,12607,0,0
2025-05-02,12609,1,3
2025-05-02,12612,0,0
2025-05-02,12615,0,1
2025-05-02,12616,0,0
2025-05-02,12618,0,0
2025-05-02,12620,1,0
2025-05-02,12623,1,0
2025-05-02,12625,0,2
2025-05-02,12627,0,1
2025-05-02,12628,0,0
2025-05-02,12629,0,0
2025-05-02,12630,0,0
2025-05-02,12631,1,2
2025-05-02,12632,0,0
2025-05-02,12633,0,1
2025-05-02,12636,0,0
2025-05-02,12637,0,1
2025-05-02,12638,0,0
2025-05-02,12641,1,1
2025-05-02,12642,0,3
2025-05-02,12645,1,2
2025-05-02,12647,0,0
2025-05-02,12650,0,0
2025-05-02,12653,0,0
2025-05-02,12655,1,0
2025-05-02,12656,0,0
2025-05-02,12658,0,0
2025-05-02,12660,0,0
2025-05-02,12662,0,1
2025-05-02,12663,0,1
2025-05-02,12665,0,3
2025-05-02,12666,1,3
2025-05-02,12669,0,0
2025-05-02,12671,1,1
2025-05-02,12673,0,0
2025-05-02,12675,1,1
2025-05-02,12677,0,0
2025-05-02,12679,0,2
2025-05-02,12681,0,1
2025-05-02,12684,0,1
2025-05-02,12686,0,1
2025-05-02,12688,1,0
2025-05-03,12691,1,2
2025-05-03,12692,0,1
2025-05-03,12694,0,2
2025-05-03,12697,0,0
2025-05-03,12699,1,3
2025-05-03,12702,0,1
2025-05-03,12703,0,3
2025-05-03,12704,0,1
2025-05-03,12705,1,0
2025-05-03,12707,1,2
2025-05-03,12710,0,0
2025-05-03,12712,1,2
2025-05-03,12713,0,0
2025-05-03,12716,0,1
2025-05-03,12718,1,0
2025-05-03,12720,0,1
2025-05-03,12722,1,0
2025-05-03,12725,1,1
2025-05-03,12728,0,0
2025-05-03,12731,1,1
2025-05-03,12733,1,0
2025-05-03,12734,1,1
2025-05-03,12736,0,3
2025-05-03,12739,1,0
2025-05-03,12740,0,0
2025-05-03,12741,0,0
2025-05-03,12742,0,0
2025-05-03,12745,0,0
2025-05-03,12747,0,1
2025-05-03,12749,0,2
2025-05-03,12750,0,2
2025-05-03,12751,0,0
2025-05-03,12752,1,0
2025-05-03,12754,1,2
2025-05-03,12756,1,1
2025-05-03,12757,0,0
2025-05-03,12760,0,2
2025-05-03,12762,0,0
2025-05-03,12765,0,0
2025-05-03,12766,0,2
2025-05-03,12769,0,1
2025-05-03,12771,0,0
2025-05-03,12774,0,1
2025-05-03,12776,1,0
2025-05-03,12779,0,0
2025-05-03,12782,0,0
2025-05-03,12784,1,2
2025-05-03,12786,0,2
2025-05-03,12787,0,0
2025-05-03,12789,0,0
2025-05-03,12790,0,3
2025-05-04,12793,0,0
2025-05-04,12794,1,0
2025-05-04,12795,0,2
2025-05-04,12798,0,0
2025-05-04,12800,1,2
2025-05-04,12802,0,0
2025-05-04,12803,0,0
2025-05-04,12806,0,3
2025-05-04,12808,1,3
2025-05-04,12809,0,0
2025-05-04,12811,0,0
2025-05-04,12814,1,2
2025-05-04,12815,0,2
2025-05-04,12817,1,2
2025-05-04,12820,0,0
2025-05-04,12823,0,1
2025-05-04,12824,0,0
2025-05-04,12827,0,0
2025-05-04,12829,0,2
2025-05-04,12832,0,3
2025-05-04,12834,0,1
2025-05-04,12835,0,2
2025-05-04,12838,1,0
2025-05-04,12840,0,1
2025-05-04,12841,0,0
2025-05-04,12843,0,1
2025-05-04,12844,0,0
2025-05-04,12846,1,0
2025-05-04,12847,1,0
2025-05-04,12850,0,0
2025-05-04,12852,0,0
2025-05-04,12854,1,2
2025-05-05,12855,0,0
2025-05-05,12858,0,0
2025-05-05,12860,0,0
2025-05-05,12862,0,1
2025-05-05,12863,1,1
2025-05-05,12865,0,0
2025-05-05,12866,1,3
2025-05-05,12868,0,1
2025-05-05,12870,0,2
2025-05-05,12873,0,0
2025-05-05,12876,0,0
2025-05-05,12878,0,0
2025-05-05,12879,0,1
2025-05-05,12882,0,3
2025-05-05,12885,0,2
2025-05-05,12888,1,0
2025-05-05,12890,0,1
2025-05-05,12891,0,3
2025-05-05,12894,0,1
2025-05-05,12895,0,0
2025-05-05,12898,0,0
2025-05-05,12901,0,1
2025-05-05,12903,0,0
2025-05-05,12905,0,1
2025-05-05,12908,0,0
2025-05-05,12909,0,1
2025-05-05,12910,0,0
2025-05-05,12911,0,3
2025-05-05,12912,0,1
2025-05-05,12915,0,0
2025-05-05,12917,0,0
2025-05-05,12920,1,3
2025-05-05,12922,0,0
2025-05-05,12925,0,0
2025-05-05,12927,0,2
2025-05-05,12930,1,1
2025-05-05,12932,0,2
2025-05-05,12935,0,3
2025-05-05,12938,1,1
2025-05-05,12940,1,0
2025-05-05,12941,1,3
2025-05-05,12944,1,1
2025-05-05,12947,0,2
2025-05-05,12950,0,1
2025-05-05,12953,1,0
2025-05-05,12956,0,2
2025-05-05,12958,0,3
2025-05-05,12961,1,3
2025-05-05,12964,0,1
2025-05-05,12965,0,1
2025-05-05,12966,0,0
2025-05-05,12969,1,0
2025-05-05,12970,1,0
2025-05-05,12972,0,3
2025-05-05,12975,1,1
2025-05-05,12978,1,0
2025-05-05,12980,0,1
2025-05-05,12982,1,1
2025-05-05,12983,1,2
2025-05-05,12986,1,0
2025-05-05,12987,1,2
2025-05-05,12990,1,1
2025-05-05,12992,0,2
2025-05-05,12994,0,0
2025-05-05,12996,0,1
2025-05-05,12997,1,3
2025-05-05,12998,1,2
2025-05-05,12999,0,2
2025-05-05,13000,0,1
2025-05-05,13001,1,1
2025-05-05,13004,1,0
2025-05-05,13005,0,0
2025-05-05,13007,0,0
2025-05-05,13010,0,0
2025-05-05,13011,0,1
2025-05-05,13013,0,0
2025-05-05,13015,0,1
2025-05-05,13016,0,3
2025-05-06,13017,0,0
2025-05-06,13020,1,1
2025-05-06,13022,0,1
2025-05-06,13023,0,1
2025-05-06,13024,0,2
2025-05-06,13026,1,3
2025-05-06,13028,1,1
2025-05-06,13029,1,0
2025-05-06,13032,0,1
2025-05-06,13033,1,1
2025-05-06,13036,0,0
2025-05-06,13037,0,1
2025-05-06,13040,0,0
2025-05-06,13042,0,0
2025-05-06,13045,0,0
2025-05-06,13047,1,0
2025-05-06,13050,0,0
2025-05-06,13053,0,1
2025-05-06,13056,0,1
2025-05-06,13058,1,1
2025-05-06,13061,1,1
2025-05-06,13062,0,3
2025-05-06,13065,0,3
2025-05-06,13066,0,3
2025-05-06,13068,0,3
2025-05-06,13071,0,1
2025-05-06,13072,0,0
2025-05-06,13075,0,0
2025-05-06,13077,1,0
2025-05-06,13080,0,0
2025-05-06,13081,0,0
2025-05-06,13084,1,2
2025-05-06,13087,0,0
2025-05-06,13089,0,2
2025-05-06,13090,0,3
2025-05-06,13093,0,0
2025-05-06,13096,0,2
2025-05-06,13099,0,0
2025-05-06,13102,1,1
2025-05-06,13104,0,0
2025-05-06,13105,1,2
2025-05-06,13108,0,0
2025-05-06,13110,0,0
2025-05-06,13111,0,1
2025-05-06,13114,1,0
2025-05-06,13116,1,0
2025-05-06,13119,0,1
2025-05-06,13120,0,2
2025-05-06,13123,0,0
2025-05-06,13125,0,0
2025-05-06,13127,0,0
2025-05-06,13128,1,3
2025-05-06,13130,0,0
2025-05-06,13131,0,3
2025-05-06,13134,0,0
2025-05-06,13137,0,1
2025-05-06,13139,1,1
2025-05-06,13140,0,2
2025-05-06,13142,0,2
2025-05-06,13145,0,0
2025-05-06,13148,1,3
2025-05-07,13150,0,0
2025-05-07,13153,1,0
2025-05-07,13156,0,2
2025-05-07,13159,0,0
2025-05-07,13162,0,0
2025-05-07,13164,0,0
2025-05-07,13167,0,1
2025-05-07,13168,1,0
2025-05-07,13171,0,1
2025-05-07,13173,1,3
2025-05-07,13175,0,0
2025-05-07,13178,1,0
2025-05-07,13179,1,0
2025-05-07,13181,0,1
2025-05-07,13182,0,2
2025-05-07,13184,0,2
2025-05-07,13185,0,0
2025-05-07,13186,0,0
2025-05-07,13187,1,0
2025-05-07,13189,0,0
2025-05-07,13191,0,2
2025-05-07,13194,0,0
2025-05-07,13195,0,2
2025-05-07,13196,0,0
2025-05-07,13199,0,3
2025-05-07,13200,0,0
2025-05-07,13203,1,0
2025-05-07,13205,0,3
2025-05-07,13207,1,0
2025-05-07,13209,0,2
2025-05-07,13210,0,1
2025-05-07,13211,1,0
2025-05-07,13213,0,0
2025-05-07,13215,0,2
2025-05-07,13217,0,1
2025-05-07,13219,0,1
2025-05-07,13222,1,2
2025-05-07,13225,1,0
2025-05-08,13227,0,1
2025-05-08,13230,0,1
2025-05-08,13232,1,1
2025-05-08,13234,0,0
2025-05-08,13236,0,3
2025-05-08,13238,1,2
2025-05-08,13241,1,2
2025-05-08,13243,0,3
2025-05-08,13244,1,2
2025-05-08,13246,1,3
2025-05-08,13248,0,2
2025-05-08,13250,1,0
2025-05-08,13253,0,1
2025-05-08,13256,0,2
2025-05-08,13257,1,1
2025-05-08,13260,1,0
2025-05-08,13262,1,1
2025-05-08,13264,0,2
2025-05-08,13265,1,2
2025-05-08,13268,1,3
2025-05-08,13271,1,1
2025-05-08,13274,0,2
2025-05-08,13275,0,3
2025-05-08,13276,0,0
2025-05-08,13277,1,0
2025-05-08,13280,0,0
2025-05-08,13283,0,2
2025-05-08,13285,0,2
2025-05-08,13286,0,1
2025-05-08,13287,1,1
2025-05-08,13289,0,0
2025-05-08,13291,0,0
2025-05-08,13292,0,0
2025-05-08,13295,1,0
2025-05-08,13298,1,1
2025-05-08,13301,0,2
2025-05-08,13303,0,1
2025-05-08,13305,0,3
2025-05-08,13307,0,2
2025-05-08,13309,0,0
2025-05-08,13312,0,1
2025-05-08,13314,0,0
2025-05-08,13316,0,1
2025-05-08,13317,0,0
2025-05-08,13318,0,1
2025-05-08,13320,1,0
2025-05-08,13322,1,1
2025-05-08,13323,0,2
2025-05-08,13326,0,0
2025-05-08,13327,0,0
2025-05-08,13330,0,1
2025-05-08,13331,1,1
2025-05-09,13332,0,2
2025-05-09,13334,0,0
2025-05-09,13337,0,0
2025-05-09,13338,0,0
2025-05-09,13341,0,0
2025-05-09,13342,0,0
2025-05-09,13344,0,2
2025-05-09,13345,0,0
2025-05-09,13347,0,1
2025-05-09,13349,1,0
2025-05-09,13351,0,2
2025-05-09,13354,0,2
2025-05-09,13356,1,0
2025-05-09,13358,0,3
2025-05-09,13359,0,2
2025-05-09,13360,0,0
2025-05-09,13361,1,0
2025-05-09,13362,0,2
2025-05-09,13364,0,1
2025-05-09,13367,1,0
2025-05-09,13370,0,1
2025-05-09,13373,0,2
2025-05-09,13375,1,2
2025-05-09,13376,0,0
2025-05-09,13378,0,0
2025-05-09,13380,0,0
2025-05-09,13383,0,1
2025-05-09,13385,0,1
2025-05-09,13388,0,1
2025-05-09,13391,1,3
2025-05-09,13393,0,1
2025-05-09,13395,0,0
2025-05-09,13397,0,0
2025-05-09,13398,1,2
2025-05-09,13399,1,2
2025-05-09,13402,1,1
2025-05-09,13405,0,2
2025-05-09,13408,0,0
2025-05-09,13410,0,0
2025-05-09,13412,1,1
2025-05-09,13415,0,0
2025-05-09,13416,0,2
2025-05-09,13417,0,0
2025-05-09,13420,1,1
2025-05-09,13422,0,2
2025-05-09,13423,0,0
2025-05-09,13426,0,0
2025-05-09,13427,0,2
2025-05-09,13428,0,3
2025-05-09,13431,1,0
2025-05-09,13433,0,0
2025-05-09,13434,0,2
2025-05-09,13437,0,1
2025-05-09,13438,0,2
2025-05-09,13441,0,1
2025-05-09,13444,0,3
2025-05-09,13445,0,3
2025-05-09,13447,0,1
2025-05-09,13449,1,1
2025-05-09,13452,1,0
2025-05-09,13454,0,2
2025-05-09,13455,1,2
2025-05-09,13458,1,0
2025-05-09,13459,0,2
2025-05-09,13462,0,0
2025-05-09,13465,1,0
2025-05-09,13467,1,0
2025-05-09,13470,1,1
2025-05-10,13473,0,1
2025-05-10,13474,0,0
2025-05-10,13476,0,0
2025-05-10,13479,0,0
2025-05-10,13481,1,0
2025-05-10,13482,0,0
2025-05-10,13483,0,2
2025-05-10,13484,1,0
2025-05-10,13485,0,0
2025-05-10,13487,0,1
2025-05-10,13488,0,2
2025-05-10,13490,0,0
2025-05-10,13493,0,0
2025-05-10,13495,1,1
2025-05-10,13497,0,3
2025-05-10,13498,1,0
2025-05-10,13501,0,0
2025-05-10,13503,0,0
2025-05-10,13504,1,1
2025-05-10,13506,0,0
2025-05-10,13509,0,2
2025-05-10,13511,0,2
2025-05-10,13512,0,0
2025-05-10,13513,0,0
2025-05-10,13516,1,0
2025-05-10,13518,0,2
2025-05-10,13519,1,2
2025-05-10,13521,1,2
2025-05-10,13524,0,2
2025-05-10,13527,0,1
2025-05-10,13529,0,0
2025-05-10,13531,0,0
2025-05-10,13533,1,2
2025-05-10,13535,0,0
2025-05-10,13538,1,0
2025-05-10,13541,1,3
2025-05-10,13543,1,0
2025-05-10,13544,0,0
2025-05-10,13547,1,1
2025-05-10,13550,0,1
2025-05-10,13552,0,1
2025-05-10,13553,0,1
2025-05-10,13556,0,1
2025-05-10,13558,0,0
2025-05-10,13559,0,0
2025-05-10,13560,1,0
2025-05-10,13561,1,0
2025-05-10,13564,0,3
2025-05-10,13566,0,0
